match_key,puuid,summoner_name,riot_id_game_name,riot_id_tag_line,champion_id,champion_name,team_id,team_position,win,kills,deaths,assists,kda,cs_total,cs_per_minute,gold_earned,gold_per_minute,damage_dealt,damage_per_minute,vision_score,control_wards_purchased,kill_participation,champion_level,items
1,u5UY1tv8mZ9TyGNLbbG3ZXmqpPr-xMa09qucuD0zcMRcEhIXWx0sxItutet1TJb-CxlYz_V1JhIvfw,FazePhantomGuy,FazePhantomGuy,,110,Varus,100,TOP,1,9,6,3,2.0,169,6.89,10461,426.4,28335,1154.96,17,0,0.308,14,"[1055, 3302, 3153, 1031, 1057, 0, 3340]"
1,kU2HkfZGJfiFs69oeNXxaZXPiGEE4681r3snVtiJ_nQNQ73rJuKTigd2kUmxLuda2X3oUtygMRh_Hg,TheShinyZard,zard,,141,Kayn,100,JUNGLE,1,8,3,10,6.0,166,6.77,11729,478.08,19924,812.12,7,0,0.462,14,"[6696, 3142, 3158, 6701, 1036, 1036, 3340]"
1,_8OE-5YLnPec4JC1wQFeZQptbdwNEq2HBNEMZPSXZtEmZaDYfJUvRQoGeqbAGZGNZbJ6N5Qr1yvWRg,Acerth,Acerth,,112,Viktor,100,MIDDLE,1,8,4,7,3.75,170,6.93,11089,452.0,29776,1213.7,13,0,0.385,14,"[2420, 2031, 2503, 3020, 0, 6653, 3340]"
1,ihmyWUBOo4pt7rzpE7BNmbehM2CGpgcoD0cu6dl0I2tiWJ3iHX3NyAC65kq8Cpq9wYOQQbe_sCeftw,Ah yes oops,Malzahar,,18,Tristana,100,BOTTOM,1,11,5,3,2.8,173,7.05,11496,468.59,15488,631.3,23,4,0.359,13,"[1055, 3153, 3006, 6672, 3033, 2055, 3340]"
1,n2gdntweb253OMAl1N7tCEjHt3EHV-xzvSYZwwMAMyeX80OcDuZBRYM4DKOK-CTw6YnHJLBkLZ2Z6A,Bronzeflamee,Bronzeflamee,,147,Seraphine,100,UTILITY,1,3,1,12,15.0,36,1.47,7354,299.76,7135,290.83,37,0,0.385,11,"[3870, 6620, 2010, 3158, 6617, 1052, 3364]"
1,8X_0gaaLn2kaRDimku7rlEshQlGNLIt2wEwmh1EYuPok9oltXM7ZCwqE0HRkudXgdwimUNmOp9_dPg,Stellavirgin16,Stellavirgin16,,75,Nasus,200,TOP,0,3,8,4,0.88,147,5.99,9393,382.87,10261,418.25,6,0,0.368,13,"[1054, 3158, 3078, 3065, 2150, 3024, 3340]"
1,KmOLRp5o5NVq5MgoRVG2qGB9G0Ky8LZnD15IJ-ZeSPBQktCLGUnIHcHFdDTk-W_U9Xtfbhav1jxrVw,Fire Fist Ãce,Lucid,,35,Shaco,200,JUNGLE,0,3,6,3,1.0,122,4.97,8069,328.9,7176,292.5,19,1,0.316,12,"[6699, 6698, 3006, 0, 0, 0, 3363]"
1,wKPL7XKOLQZmKVlfcW1mrXm-EjZYEwMjIVe9cz0sTLycPT28hFp5q67encP67xkaCDkW3XkfsXU0wQ,Śabo,SavageKronos,,166,Akshan,200,MIDDLE,0,7,8,4,1.38,113,4.61,9889,403.08,19594,798.67,20,2,0.579,13,"[2055, 6672, 3006, 1038, 1036, 3153, 3340]"
1,pjtWOB_hnpUJqSqdYDDvSZeNle_PY-i68IYcX346lQsOl14TNqXxSwaQKFSYxy7JDIXAjLh9G0L41g,AngrySCV,Abomination,,74,Heimerdinger,200,BOTTOM,0,4,6,0,0.67,139,5.67,8255,336.48,16353,666.56,19,6,0.211,13,"[6653, 3020, 2055, 3802, 2508, 0, 3363]"
1,TTqPLk62E7R7fNOb7cJ_5O-vqsxEn6KTZQxQxdZ4Y5vbCkGc9AUvcz2WorqQV4gv1XnOK-d7FwnJQw,luhrodman,luhrodman,,32,Amumu,200,UTILITY,0,2,12,7,0.75,8,0.33,6836,278.64,9248,376.96,39,0,0.474,10,"[3084, 3047, 3801, 3871, 2031, 3066, 3340]"
2,0tMLqiz8IODF0I9Uxuz6qVBTl2dMyayZT0OSk3nEBtGV2RgFFdBMNdUrbhNnVXS90wcAXKVps2EQ9g,The Virtuos0,The Virtuos0,,54,Malphite,100,TOP,1,6,6,14,3.33,218,5.33,15271,373.07,38160,932.25,25,0,0.513,18,"[6662, 3068, 3047, 2504, 6665, 3076, 3340]"
2,ITxMF1YHqQHcOUTo9VONVDxPacIqsotf43Sj7xF6xEo6kQi8j8wSdYf6xVmjr3cqujuMqpO2Q63_3w,CEB09,fundamentalsPHD,,11,MasterYi,100,JUNGLE,1,4,10,6,1.0,290,7.08,15551,379.91,24866,607.48,31,0,0.256,18,"[3077, 3124, 3091, 6333, 3006, 3153, 3340]"
2,w_IvvJnuhCWZ4GM40uNlXwMpmjgCws55RuLO9jwOmIID8F_tO4fA27fT3cqYf3cGfiuegqUAqtBLMA,NorthernCacti,NorthernCacti,,3,Galio,100,MIDDLE,1,8,8,8,2.0,226,5.52,15347,374.93,29468,719.9,35,4,0.41,18,"[1029, 3143, 4633, 6664, 3047, 3089, 3340]"
2,vb38SY283GZFvVjgqC5_dt6QZ4RzdFlYzHJK6DJOtUXIh9euLkXBBCxz12UDd3OqP0nFQF_yuExR6w,Hallowinside777,Hallowinside777,,222,Jinx,100,BOTTOM,1,16,4,8,6.0,307,7.5,21456,524.17,44808,1094.66,35,2,0.615,18,"[6676, 3033, 3172, 6701, 3031, 3046, 3340]"
2,8rbNiVOMEWGydNNwMo775ym6JDbFPS7xHMAkyu8tNG1HV3EgS_6GmqeoHEEL3itkSi3gc9a1bCFd-g,Pants Are Soraka,Pants Are Soraka,,143,Zyra,100,UTILITY,1,5,5,12,3.4,70,1.71,12761,311.75,33342,814.54,88,1,0.436,17,"[3871, 2421, 6653, 3116, 3165, 3020, 3364]"
2,h3vRk_It4y2INLWgxw-_vv_NzIwgwIlgZFLltlhjrEjE5WAwDYluV9CY-AJ3wuKCvchMd2nbprmfVA,keeganaaah,keeganaaah,,235,Senna,200,TOP,0,5,5,14,3.8,229,5.59,17046,416.43,30716,750.39,20,0,0.594,18,"[1038, 4633, 3153, 3006, 2501, 3084, 3340]"
2,VfBZe7PgGlm67gM38R0VODYXbIEaWYkYC3wzCNZWcH9Qfd-ETL_AiemQcx7_sFOCujHpWa4tfW0xDA,Fasterg1821,Fasterg1821,,82,Mordekaiser,200,JUNGLE,0,10,8,8,2.25,226,5.52,15548,379.84,38991,952.55,34,0,0.562,18,"[3047, 3143, 3116, 6653, 4633, 1031, 3340]"
2,W-P3mTFd-5dTJTUyc1RwhT95QyYdT3n2W8rN4YIGRjfkTeIMwzMEIbQAA-9R5Hx5rLsBRgd8j-CJQg,Schrödingers Int,Schrödingers Int,,42,Corki,200,MIDDLE,0,13,9,3,1.78,293,7.16,18839,460.24,51555,1259.49,21,1,0.5,18,"[3153, 3508, 6676, 3006, 3031, 3036, 3340]"
2,ihmyWUBOo4pt7rzpE7BNmbehM2CGpgcoD0cu6dl0I2tiWJ3iHX3NyAC65kq8Cpq9wYOQQbe_sCeftw,Ah yes oops,Malzahar,,15,Sivir,200,BOTTOM,0,2,11,3,0.45,227,5.55,12276,299.9,13905,339.7,39,2,0.156,16,"[3153, 1053, 3033, 3006, 1037, 0, 3340]"
2,aX8V3KDeBP26e6nUm7K4FJoO45FW6dAtpqbtSrMMwL1gQUJGfNNXN-I1UWIYL5Q5kwaf5Q7ksiQ18g,Ambrosia100,Ambrosia100,,25,Morgana,200,UTILITY,0,2,6,10,2.0,49,1.2,9798,239.36,13594,332.1,64,0,0.375,16,"[3871, 6653, 3111, 3116, 3108, 4630, 3364]"
3,AdUDQ24kcBh3b1ZIpA9eey73A9YF_QWuNWi5GjrZYWgDBQ_XgWGcH5wRJAw5RTRZ9s0jDKOJnAbJQA,Kevin McChicken,Kevin McChicken,,83,Yorick,100,TOP,0,0,6,0,0.0,142,5.68,6771,270.84,13093,523.72,2,0,0,12,"[3078, 3009, 3044, 2022, 0, 0, 3340]"
3,ZnQoRq8Br5xoX_-uPcINhw4gsMNfqrmlkt-n9Pqual7LoL64pNsQpPLxBPC9XisXV6FUrKI4RrSbvg,Jyn,Jyn,,254,Vi,100,JUNGLE,0,3,5,3,1.2,116,4.64,8402,336.08,13105,524.2,18,0,0.5,12,"[3155, 3078, 3111, 3133, 0, 0, 3340]"
3,pXqMD7DBvdqc9aC2bdZ8gXQ0g7FLMddFfRvw2qsr_OZBto_fgCNa177I2iVgk74KZXA3D196DG0tzA,oETTOo,oETTOo,,245,Ekko,100,MIDDLE,0,6,3,0,2.0,168,6.72,9920,396.8,19031,761.24,14,1,0.5,14,"[1056, 3020, 3100, 0, 3115, 1058, 3340]"
3,ihmyWUBOo4pt7rzpE7BNmbehM2CGpgcoD0cu6dl0I2tiWJ3iHX3NyAC65kq8Cpq9wYOQQbe_sCeftw,Ah yes oops,Malzahar,,18,Tristana,100,BOTTOM,0,1,7,2,0.43,142,5.68,7275,291.0,7592,303.68,13,0,0.25,12,"[1054, 3153, 3086, 3006, 3144, 0, 3340]"
3,F-gpdE5QfzNUKeEK-1ttWfgEHhxPd4klq4mLdiN-QBDymzb7mWwj5H_TRd5r-2P5rnh0AkLJD3HRVA,GazelleChan,GazelleChan,,16,Soraka,100,UTILITY,0,2,7,5,1.0,16,0.64,6402,256.08,5121,204.84,38,3,0.583,12,"[3870, 6617, 3801, 3158, 3066, 1028, 3364]"
3,uPEDKZBNFsfE8VHZTXYlXsa1mwYQTx53lJ6QhwCCXacx-3ol-pQwqz2mRVF0d1l_str9ywOCztLOnw,Uchiha Satoru ,Gojo,,24,Jax,200,TOP,1,2,0,3,5.0,190,7.6,10009,400.36,9752,390.08,27,1,0.179,15,"[1054, 3078, 3047, 3153, 0, 0, 3340]"
3,U7-6ipX6Hay6uQbcZOw-XeTcBs-nQ57JwxM1aL6nyi1mXbZjMkivxVbOUixM4jTdWxrBdLWZIuRvow,SoIHeardOnNPR,SoIHeardOnNPR,,517,Sylas,200,JUNGLE,1,8,3,8,5.33,150,6.0,11026,441.04,21152,846.08,9,0,0.571,13,"[3100, 6655, 2422, 4645, 0, 0, 3364]"
3,142bYb04ZFrpPwqCZ3gjG5UVCb68K9zaodg7X8Jg8ZImcIGSVq_61H67krIlKTx5Y_RMsGPqz9DrEg,Atrix Kun,XE Atrix,,268,Azir,200,MIDDLE,1,5,3,5,3.33,196,7.84,10763,430.52,18156,726.24,20,4,0.357,14,"[3115, 3020, 6653, 1056, 1052, 1052, 3363]"
3,GqMlunOVQNqT3ErzGzzlHkrSU7FO5Ss-qbD11pdFiq_VWhlnz_oJiwnMjrBM_uBu_mnUllYGmXmT2A,PlebEjGreg,PlebEjGreg,,21,MissFortune,200,BOTTOM,1,3,1,10,13.0,136,5.44,9397,375.88,10972,438.88,29,2,0.464,13,"[3009, 3508, 3072, 0, 0, 0, 3340]"
3,VM6tvcNdB0a6trRGptY1q28usB5HpmQN2gAx15R5gHLSOZ6ouBhyhVM4dEZqPIPjE843mHFUxr3lGg,QueefGoddess,Qu33fGodd3ss,,80,Pantheon,200,UTILITY,1,10,5,7,3.4,62,2.48,10411,416.44,21100,844.0,38,0,0.607,12,"[3123, 3179, 3047, 3071, 3877, 3133, 3340]"
4,dQPmJql3DcGTj_gJSlCjqxyXeyTYjuUdMe8nTsGnwgExTd8xE4TWIDif-C6YF2B70g3VsTx50vISJg,Comqatt77,MrTibs,,266,Aatrox,100,TOP,1,2,0,0,2.0,39,5.57,2645,377.86,2867,409.57,1,0,0.5,7,"[1055, 1037, 3047, 0, 0, 0, 3340]"
4,rAkgQJdGYbiiR0a1UhV_PHB4GL8FX-0r_9k9KRSzzCB3ehfrq_f4HnQHYQk2U--8y7imY9D2Rarj1Q,WhoMeSkyFall,WhoMeSkyFall,,19,Warwick,100,JUNGLE,1,1,0,0,1.0,40,5.71,2332,333.14,472,67.43,3,0,0.25,5,"[1102, 2003, 3077, 0, 0, 0, 3364]"
4,gJ8TewGJegqwIZlW2z6aExebnVzw_N4sEr-xvlLrvwBadTQcxGLVTaTPGEYtEr2nhabVlmWxS7t5Bw,Kaida VT,Kaida VT,,51,Caitlyn,100,BOTTOM,1,0,1,1,1.0,34,4.86,1978,282.57,2404,343.43,4,0,0.25,5,"[1055, 1036, 1036, 0, 0, 0, 3340]"
4,ihmyWUBOo4pt7rzpE7BNmbehM2CGpgcoD0cu6dl0I2tiWJ3iHX3NyAC65kq8Cpq9wYOQQbe_sCeftw,Ah yes oops,Malzahar,,90,Malzahar,100,MIDDLE,1,0,0,1,1.0,48,6.86,2265,323.57,2074,296.29,5,1,0.25,6,"[1056, 3070, 0, 2031, 1052, 0, 3340]"
4,LF-Q1taWBwALsD6waba8X8Gv7N08HpqPOc00lhY0bt22XSEXxY4uw9aAyYnAAllRNsXIZbJzgVHfWQ,CloudxMeyer,cloudxmeyer,,99,Lux,100,UTILITY,1,1,0,0,1.0,5,0.71,1922,274.57,1930,275.71,2,0,0.25,4,"[1027, 2022, 0, 3865, 0, 0, 3340]"
4,LU9lQrJu7ijUCtwatClnKUK75IBATC0d2yhSTYNZxsEElJs0Qej7GytBsMK9A0bVFecd7z8cPib1WQ,saten5x,Saten5x,,875,Sett,200,TOP,0,0,2,0,0.0,21,3.0,1505,215.0,1551,221.57,3,0,0,6,"[1055, 1036, 2003, 1042, 0, 0, 3340]"
4,6d4wnCJCTGtT_Fq9hT4t-MjV0UXE7cIULQDqhRtmHwyBbNLPKeEQtNfNW27U6f1ktVcNWKzsqRxB6w,Menoyamamba,Menoyamamba,,102,Shyvana,200,JUNGLE,0,1,0,0,1.0,44,6.29,2477,353.86,649,92.71,3,0,1,5,"[1101, 3133, 1037, 0, 0, 0, 3364]"
4,F10TcI6nBtI2avISyzoOmVoteAvtQkBLzaaUWFa4jl5kMufG2r5mk6JAN-koBtmSSiZlHdUzObPEsg,Trueda100,Trueda100,,777,Yone,200,MIDDLE,0,0,1,0,0.0,22,3.14,1531,218.71,1075,153.57,0,0,0,4,"[1055, 0, 0, 0, 0, 0, 3340]"
4,_UDkMmY7jyW-WM9HgYOuxH4kZmo2E1OsxI2xpWrd4PJVTOg3TR4yXjHa3f_82Oz4Kn5UYBUGlfSQfQ,puncake4,puncake,,202,Jhin,200,BOTTOM,0,0,1,1,1.0,35,5.0,2048,292.57,889,127.0,5,1,1,5,"[1037, 0, 1055, 0, 0, 0, 3340]"
4,nbImUW4-MEfGjHYzt7petXawi93sB1zq61q-zksX8MpeVsyQOUigLowcvuSfXKyInVnk2C-SwfDiVg,Spaceterm,Spaceterm,,267,Nami,200,UTILITY,0,0,0,0,0.0,7,1.0,1425,203.57,1437,205.29,7,1,0,5,"[3865, 1004, 0, 0, 0, 0, 3340]"
5,xYi9k0vlyySRNuRbxr_c3UumtlQuB5DhMsNIVZh-mvoAPu8AJxp-nIDUPLxhYXnI-MkpYpKZetubAQ,UDYR MAlN,UDYR MAlN,,777,Yone,100,TOP,0,1,10,6,0.7,104,4.64,6860,305.79,8321,370.92,9,0,0.583,10,"[1055, 3153, 3006, 6670, 0, 0, 3340]"
5,PMieTHz-85rEM1-Ehsz3JGN3aCheSDu1CwhO34zXwvUVUrAnXlLjztSvYna0zWXy6LVrMkAuq9IIIA,BUFF DRAVEN XD,BUFF DRAVEN XD,,76,Nidalee,100,JUNGLE,0,5,4,2,1.75,130,5.79,8365,372.88,11383,507.41,14,0,0.583,11,"[3020, 6653, 3157, 0, 0, 0, 3340]"
5,7W577RR_mOMDuns0RH0JnO0lJF5E7NvYI5u2CFfLOsag6ucQYjMEX_M-KMs-2bYs2ZUNHT-AsrHoeQ,jcraze,jcraze,,4,TwistedFate,100,MIDDLE,0,0,5,2,0.4,107,4.77,6288,280.3,4758,212.1,0,0,0.167,13,"[1083, 3009, 6657, 3057, 1052, 0, 3340]"
5,07qv0cRMQ33iAJYZA0lbcYOEXLuBpD3kdnQOJTX6Z1v2Ytgzar8mCHd7EmPz9RfmERz1dQMLE7XBig,lPoppyseedl,Dr Sanitizer,,523,Aphelios,100,BOTTOM,0,5,7,2,1.0,123,5.48,8082,360.27,9084,404.93,11,0,0.583,11,"[3009, 6676, 3094, 1037, 0, 0, 3340]"
5,TkQ9WjNfEOD1xg0-MVWBd97Xa1AX8IzwHhW6BIyVOBNiKkv8qtooH2Q1fnWRj61xO0N_F0jUYMb7Og,Crzy Erect,Crzy Erect,,111,Nautilus,100,UTILITY,0,1,3,6,2.33,43,1.92,6064,270.31,7362,328.17,24,0,0.583,10,"[3111, 3876, 3190, 3067, 1033, 1029, 3364]"
5,WhAdAczLEBiL4h-wEGVArGOxN-6M9G70Wl2-t-Aznf7Z5hlWo7NZWXNGSF03WOiNB9QR_1VDiMEllg,Dewdperson,Arling,,58,Renekton,200,TOP,1,10,2,2,6.0,189,8.42,13401,597.37,22936,1022.41,13,0,0.414,14,"[1055, 6692, 3071, 3047, 3161, 2021, 3340]"
5,rAkgQJdGYbiiR0a1UhV_PHB4GL8FX-0r_9k9KRSzzCB3ehfrq_f4HnQHYQk2U--8y7imY9D2Rarj1Q,WhoMeSkyFall,WhoMeSkyFall,,19,Warwick,200,JUNGLE,1,5,3,4,3.0,123,5.48,8388,373.91,9434,420.53,10,0,0.31,11,"[3067, 3111, 3748, 3211, 0, 0, 3513]"
5,uQuGwEDOZ96aGbArWLsSTw7milPL5Gh8PHZ2CrlJHKLNjJYQIL8YZQYGg8NrdHW7-nciXpRFkPX36Q,CrystallosXX,EthicalChaser4,,238,Zed,200,MIDDLE,1,5,2,2,3.5,139,6.2,7852,350.01,15645,697.4,13,2,0.241,13,"[1055, 6692, 3047, 1036, 1036, 2020, 3340]"
5,ihmyWUBOo4pt7rzpE7BNmbehM2CGpgcoD0cu6dl0I2tiWJ3iHX3NyAC65kq8Cpq9wYOQQbe_sCeftw,Ah yes oops,Malzahar,,90,Malzahar,200,BOTTOM,1,8,2,4,6.0,187,8.34,10992,489.99,15301,682.07,21,5,0.414,14,"[1056, 3070, 6653, 3020, 3116, 3916, 3340]"
5,rEDegY7NcVlQu32TIVlZS_XQOpTPakM80imKi1Eq-A9a8DEL7KfE2F8q1RTj88UhYwMjKIfORCvRpQ,Shane938,Shane938,,161,Velkoz,200,UTILITY,1,1,3,2,1.0,12,0.53,5460,243.39,8741,389.64,24,1,0.103,10,"[3871, 6655, 3020, 1052, 0, 0, 3364]"
6,fR18M9B6k4aObhsJ8bxb0kKZaxEUuFoT5reO0CCezxklq13Br49xGHfYvYlJ5CF1iVTZwd1eW6SfgA,Travis BickIe,Travis Bickle,,110,Varus,100,TOP,0,2,2,1,1.5,113,6.32,5854,327.65,7038,393.92,8,0,0.273,12,"[1055, 3190, 1001, 3051, 1043, 0, 3340]"
6,A7uODSGOP6IK5F7R5Itsx95KeXrajSWYTCK_3imqTKzroBZ0A2393w6zA3sBA_L-3yne-LiTGHpEcA,ILoveMakima,colaboy21,,5,XinZhao,100,JUNGLE,0,3,5,4,1.4,111,6.21,6690,374.44,7530,421.46,12,2,0.636,10,"[1102, 3134, 6610, 1036, 3111, 2022, 3364]"
6,Wz8d72mZDErz-4EHNUZ3_a9h3STJlyANFuUpo6qcYGNdOO2bQO1nA6pP_lWC9gjv9SIay_HRnAKJBw,catsphrase,catsphrase,,18,Tristana,100,MIDDLE,0,2,2,2,2.0,91,5.09,5424,303.58,5996,335.6,5,0,0.364,11,"[1055, 2031, 3111, 6676, 0, 0, 3340]"
6,ihmyWUBOo4pt7rzpE7BNmbehM2CGpgcoD0cu6dl0I2tiWJ3iHX3NyAC65kq8Cpq9wYOQQbe_sCeftw,Ah yes oops,Malzahar,,22,Ashe,100,BOTTOM,0,1,5,1,0.4,102,5.71,5201,291.1,4777,267.37,9,2,0.182,10,"[1054, 0, 2055, 1042, 3087, 3006, 3340]"
6,biVI06PNzijeyQmalY2HHW7qEkZ7Rz--ND8VSENDMIFkKvVFicBISMrjCnUVkTTkMgClbS2AE2TZUg,Skumbal Crab,Skumbal Crab,,99,Lux,100,UTILITY,0,3,4,3,1.5,33,1.85,5823,325.91,8762,490.41,14,0,0.545,8,"[3871, 3020, 6655, 3145, 0, 0, 3340]"
6,yxMmiBYXys8YDNjFQajiRnF3MMaK7DbRx17I6-XYEU1kZH4CmBVE6VufdVW5UeEGFmYiMRzJ2BB71w,411425,10SpdThrt,,74,Heimerdinger,200,TOP,1,1,3,2,1.0,136,7.61,6119,342.48,12635,707.18,6,0,0.167,12,"[2503, 1056, 2031, 3020, 3147, 0, 3340]"
6,7RMijWq1fPxJ7u_GX0Zfm7D67bCuqg8Fv4BUFJadrwdi9FsWXxK0-5QNhFpZyZ18ICNOspgllfW_fA,Anime is doodoo,Quatach Ichl,,11,MasterYi,200,JUNGLE,1,1,3,4,1.67,107,5.99,6402,358.32,4418,247.28,11,0,0.278,10,"[0, 3153, 0, 1001, 0, 0, 3340]"
6,68_daiVYVCrOLQfoCYUyUP7pKN89M3ea8Efc-d_0WhxODIA1rGPfuzzJr7kHTPiW1Bc0Ox0mrhAE9g,Y do I play,6ft2 Rows4GSU,,245,Ekko,200,MIDDLE,1,11,1,0,11.0,84,4.7,8440,472.39,13923,779.27,10,0,0.611,12,"[3152, 1056, 3145, 0, 0, 3020, 3340]"
6,qrHiJDTPHQLa8pRMW7TOxI6cZ3mXrVDyAaYagD-xtF0GjEPQl5hV6z3IP1-3fmqpDVyGEz1_BY7VHA,XxIzanagiSenpai,XxMoonCakexX,,360,Samira,200,BOTTOM,1,1,2,3,2.0,95,5.32,5149,288.19,3748,209.78,6,0,0.222,10,"[6676, 2003, 1001, 0, 0, 0, 3340]"
6,yMxLWGKDilEnQV6ErZdgvi8q1O_tSlpa8DzXMy3RFOGdvbnOpAd6rJZElzXiQjaSFz9eLG35TQpkCw,PIeased,PLEASED,,89,Leona,200,UTILITY,1,4,2,5,4.5,32,1.79,5704,319.25,6280,351.49,9,0,0.5,10,"[3876, 6660, 3111, 3067, 1031, 1028, 3340]"
7,CTjTsJPbGfult939pY07YSQa0MVx-HUZsRi-7xxwJHkv8Uy89ijakz1bPDuuQznc1TxJcAnz2mAFCw,Blacky Chan,Blacky Chan,,75,Nasus,100,TOP,0,3,13,16,1.46,197,5.44,13532,373.98,23085,638.0,20,0,0.422,17,"[8020, 2503, 3158, 6653, 3116, 0, 3340]"
7,CC2gp6SqGp82OU43X5zM11DWWf8WLUyiRnmHn6NfJEKgPF_D73lE9zp-OGnuk8suSc6Y2M4d6lbw4Q,exGlant,exGlant,,121,Khazix,100,JUNGLE,0,13,12,7,1.67,195,5.39,16522,456.62,25638,708.56,23,0,0.444,17,"[6701, 3142, 3158, 3814, 3156, 2020, 3364]"
7,ihmyWUBOo4pt7rzpE7BNmbehM2CGpgcoD0cu6dl0I2tiWJ3iHX3NyAC65kq8Cpq9wYOQQbe_sCeftw,Ah yes oops,Malzahar,,90,Malzahar,100,MIDDLE,0,8,6,15,3.83,250,6.91,15989,441.89,37144,1026.55,26,3,0.511,18,"[3157, 3135, 3020, 6653, 3116, 3916, 3340]"
7,IBBjFt6liAb8sui8pIntDWjkx52Vw7k1qAFKTFYwoe_DeaVZA6aEjIhAwxuZcjyu_wFAMRY6T7_xOg,Spaghéddie,Spaghéddie,,498,Xayah,100,BOTTOM,0,12,11,11,2.09,216,5.97,16262,449.43,32016,884.83,33,0,0.511,17,"[1038, 3006, 6672, 6675, 3072, 3036, 3340]"
7,60gxCuZGu0wd6Y7mG6H-gwQTQpwyYwWwjiRo34ynF48t1DCkBxG0OV1ZiZzIltZcCcV-rggtsoEEvg,Doppeyo,Doppeyo,,555,Pyke,100,UTILITY,0,9,19,10,1.0,41,1.13,11663,322.33,16384,452.81,68,2,0.422,13,"[3877, 3142, 3179, 6696, 6690, 3013, 3364]"
7,fZXiTMGKSszMSAUQa5uikfdSnaMkfUDcUxPmqTe38_H0b1LLZidyuq7ltbHTR1LIn7YibnEZfDc4UQ,Bald Supremacy,Bald Supremacy,,240,Kled,200,TOP,1,15,8,14,3.62,217,6.0,19470,538.09,44752,1236.81,45,7,0.475,18,"[3111, 6692, 6698, 6610, 6694, 6699, 3340]"
7,Wbk-JEiysHHf-OeT3zVwzg_IKDGjPplak_qo9kykKbN_ErR_RLfV6Lphif6qEZtLsA-BkqvufdTWaw,The Horny Hornet,Potato,,62,MonkeyKing,200,JUNGLE,1,6,7,17,3.29,173,4.78,13751,380.04,22690,627.08,37,4,0.377,18,"[6692, 6610, 6698, 2022, 3047, 0, 3340]"
7,B6ezt7Ck2C6HptNvQP-xjbsefVCRepkPbvkb7N4SOwgmUBIg1lZOiGkZErUtjjPx5FZiWd1GC3msLw,,Calii,,711,Vex,200,MIDDLE,1,5,8,13,2.25,156,4.31,12597,348.14,23181,640.65,35,2,0.295,17,"[1056, 6655, 3020, 4646, 3102, 1058, 3340]"
7,g2Lo5w7uE7aCQdNn7IzSHOz7n8SNMrzsIYOuFb1GVohlBo_y6yUne_7wHHJQgNtkGC17LD44RG7JuA,Izzý,Izzy,,51,Caitlyn,200,BOTTOM,1,30,10,10,4.0,229,6.33,22781,629.6,57205,1580.98,25,2,0.656,18,"[3036, 6676, 3006, 3031, 3094, 3072, 3363]"
7,9deQ9TenOSW1B9k7uREuJPf28lfSVmLBm84J-ljCtk1CtS7aSTDgTj3xMsx5A3TOu_8TQBI6mBfiQw,emo femboy001,emo femboy001,,99,Lux,200,UTILITY,1,5,12,23,2.33,60,1.66,12337,340.96,28337,783.15,80,3,0.459,16,"[3871, 6655, 3135, 4645, 0, 3020, 3364]"
8,rYSGv4EqMCS9iUbrU2wUD2SRf9yuJWmXn5PHfQD53Vh7w5TUsC_Oj91jHuX8ZA4B2lkidPR34wKQ0A,ZpOLysOqsJ3qHuZz,Dravernfgg,,23,Tryndamere,100,TOP,0,11,8,9,2.5,186,5.47,13452,395.26,29614,870.15,22,0,0.8,16,"[3077, 6675, 3006, 3084, 2501, 3076, 3340]"
8,jXMuD4QhYyORh3L9T2IjN5XpRYDrPSWWIpJFiIY85P0mTFJRbUFb3HtjsSjRBagyeCihXQ48KLQ93w,BigTongueTahm,BigTongueTahm,,50,Swain,100,JUNGLE,0,5,8,9,1.75,164,4.82,12085,355.09,38405,1128.45,17,0,0.56,15,"[2503, 2420, 3020, 3116, 6653, 0, 3364]"
8,ihmyWUBOo4pt7rzpE7BNmbehM2CGpgcoD0cu6dl0I2tiWJ3iHX3NyAC65kq8Cpq9wYOQQbe_sCeftw,Ah yes oops,Malzahar,,11,MasterYi,100,MIDDLE,0,4,9,7,1.22,161,4.73,10513,308.9,28989,851.78,20,0,0.44,16,"[3077, 1053, 3153, 3124, 2022, 3006, 3340]"
8,mdsmvcgi4Q0-heo_8ySC6URJOi8fuQkWpXrMEPOGbuQ3T0Z_JCDl72xNBQdRViK1WDmMb3evQ2BqBQ,JenniferTrann,ABG Collector,,51,Caitlyn,100,BOTTOM,0,3,7,1,0.57,222,6.52,11120,326.74,15244,447.91,16,0,0.16,15,"[1055, 3006, 6676, 3031, 3094, 0, 3340]"
8,CPmaXQKXbpDqBKlenJNxnbDhVP29v6MbGf1a0rLpCbT_b7jtIGQAfG_AsyIyHtAlT2-nvA_iNI_r_w,LupaAmbulat,LupaAmbulat,,161,Velkoz,100,UTILITY,0,2,6,4,1.0,60,1.76,8474,248.99,19498,572.91,52,1,0.24,13,"[3871, 2503, 3020, 1082, 6653, 1052, 3364]"
8,dg2XqF8f-auiJowEGjRCj7no6_Xo2dalU5sAzFsbuqHxrdaXXDJ7AUc7R3uF25PSEG21a2dFAbHi2Q,PR0SH0CK,PR0SH0CK,,31,Chogath,200,TOP,1,6,9,6,1.33,229,6.73,14941,439.01,44845,1317.68,32,1,0.316,18,"[3084, 3181, 3075, 2502, 3047, 1011, 3363]"
