match_key,puuid,summoner_name,riot_id_game_name,riot_id_tag_line,champion_id,champion_name,team_id,team_position,win,kills,deaths,assists,kda,cs_total,cs_per_minute,gold_earned,gold_per_minute,damage_dealt,damage_per_minute,vision_score,control_wards_purchased,kill_participation,champion_level,items
23,Gc_kxgo1Hg9FaClfPpjK-PPN7Mt2h3QJddqcnEgt3Gos3L5S6f0aONbN_p7Pu__OHTb2fT5aMZgZ7A,Harley2136,Harley2136,,19,Warwick,200,JUNGLE,0,9,9,11,2.22,164,4.94,12370,372.78,19781,596.11,14,1,0.625,15,"[3047, 3748, 3075, 3068, 3211, 2022, 3364]"
23,YWqGKHZRU7Q3iybbdF03_GtSB9MLna9AJBAmeQY8gijqR0nXvWxGhhNRV30uamBgYWIOUDjfUDcwoQ,Chilldori,Judd,,127,Lissandra,200,MIDDLE,0,3,6,7,1.67,200,6.03,11821,356.23,23878,719.58,39,1,0.312,15,"[3118, 1056, 3020, 4645, 3089, 0, 3340]"
23,YFnU87qtV4uqDrvHiSIF_pdxDSYbaeejNhB1yktoNziZl6N8csP5CLcC8OwObfC3UbqYoPrX5tayFw,hogra,hogra,,901,Smolder,200,BOTTOM,0,12,7,10,3.14,182,5.48,14562,438.83,38493,1160.01,9,0,0.688,15,"[1038, 3508, 3009, 3161, 3094, 3036, 3340]"
23,Yo062hHE67Plic_d6KOt8Tz_SooaTVhVIB3biDsCKILceYDqbwE2g4SdWRRy4oVdSGkWmcVhpBSQvw,SirSpatula,SirSpatula,,37,Sona,200,UTILITY,0,1,13,19,1.54,14,0.42,8238,248.26,15180,457.46,59,2,0.625,12,"[3871, 3158, 3040, 6617, 3108, 3114, 3364]"
24,P96cpQSjaa5Wm-QiATeDEI-SLEkhEu5nTauYnKL2Dhr3Srq8Vrieaac8kEVDwpkT8L39nKdki96UgQ,thiccboii1807,ThiccBoi,,887,Gwen,100,TOP,1,6,3,1,2.33,109,6.96,8110,517.66,8410,536.81,9,0,0.438,11,"[1056, 3916, 3047, 4633, 1042, 2022, 3340]"
24,YQ1FJAmev4QAyXA1zZBtmBL4WfdyyuEO7Af3srznwRlmZgCahKzsAETjk47AzdntXuuSFmXp09ReZA,RedDiomand007,RedDiomand007,,106,Volibear,100,JUNGLE,1,1,1,5,6.0,101,6.45,6042,385.66,2505,159.89,10,0,0.375,10,"[1102, 6657, 3158, 3086, 1042, 1042, 3340]"
24,HyhQesAhopiynA02SbxxM9zWWlPPOW-rQVzxLm4D0bgU4eLjW1awsY1p5k6wBWQBM8JowHEI4E_vRQ,Minecraft Beé,Minecraft Beé,,104,Graves,100,MIDDLE,1,7,2,3,5.0,128,8.17,8020,511.91,13598,867.96,4,1,0.625,11,"[1055, 3508, 0, 3111, 1053, 0, 3340]"
24,AupWG20H8_q6ILPyqEkyjz3a5Tb7GWr7pxAXz2ZdSBKHnRQQqA4m4heF7mCQr1KklEQwsGB1tIGI7w,rrrig756,rrrig756,,222,Jinx,100,BOTTOM,1,1,1,1,2.0,101,6.45,5117,326.62,8030,512.55,6,0,0.125,9,"[2003, 1037, 1055, 1038, 1018, 3006, 3340]"
24,QUFv4bhQP2LsYxsesGryARXNoxQt7kVM8hEifepvsfwQ76NVf_AOLSdkIM1P4kI7zPvEXSafdmKgPQ,Cracking5kulls,Cracking5kulls,,25,Morgana,100,UTILITY,1,1,1,3,4.0,12,0.77,4481,286.02,6377,407.04,26,1,0.25,8,"[3871, 2508, 3147, 1058, 1001, 0, 3364]"
24,0kc9nMHbUJLMsxJgxVNmQl2g7khMpcAFIv9PwUSyehg6euxtd0l6_-EULSjKGiTdZpmh2_ZQI3fykw,ThatBoiManny,ThatBoiManny,,19,Warwick,200,TOP,0,6,5,0,1.2,78,4.98,6437,410.87,8651,552.19,6,0,0.75,10,"[1055, 3153, 1001, 3044, 1042, 0, 3340]"
24,5aNmE1n-X8UlHaTFPeTtTebwrATYebTPyi0ph7AwwSQy1-13k5C79l38N1GEzWBhdQkhwQ-eTzmPWg,ducky1214,ducky1214,,77,Udyr,200,JUNGLE,0,0,4,0,0.0,76,4.85,4045,258.19,774,49.4,7,0,0,8,"[1102, 3077, 3009, 3147, 0, 0, 3340]"
24,SIqUn5O1DLk1u4iZ3dYI0ijZe1jECFmOZmLWeMJCaBN8sQMvC4iK50gK26BZiobDGeDjG4o2rs5Pmw,Red Star,Ahmi,,3,Galio,200,MIDDLE,0,2,3,1,1.0,93,5.94,4849,309.51,6871,438.57,7,0,0.375,10,"[3047, 2031, 3068, 2022, 0, 1056, 3340]"
